Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7315000,Mainz,voll.,588,455,133,1,1,0,27,17,10,28,18,10,78,57,21,48,40,8,407,325,82,27,15,12,434,340,94,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7315000,Mainz,insg.,675,520,155,1,1,0,28,17,11,29,18,11,82,61,21,54,45,9,480,379,101,30,17,13,510,396,114,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8222000,Mannheim,vers.,70,49,21,0,0,0,1,1,0,1,1,0,4,3,1,4,4,0,57,37,20,4,4,0,61,41,20,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8222000,Mannheim,voll.,788,575,213,4,2,2,26,19,7,30,21,9,89,64,25,74,50,24,558,415,143,37,25,12,595,440,155,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8222000,Mannheim,insg.,858,624,234,4,2,2,27,20,7,31,22,9,93,67,26,78,54,24,615,452,163,41,29,12,656,481,175,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5170024,Moers,vers.,38,23,15,1,1,0,0,0,0,1,1,0,4,2,2,2,2,0,24,15,9,7,3,4,31,18,13,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5170024,Moers,voll.,211,134,77,2,0,2,15,6,9,17,6,11,41,34,7,22,14,8,119,72,47,12,8,4,131,80,51,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5170024,Moers,insg.,249,157,92,3,1,2,15,6,9,18,7,11,45,36,9,24,16,8,143,87,56,19,11,8,162,98,64,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5116000,M nchengladbach,vers.,157,115,42,3,2,1,8,8,0,11,10,1,12,10,2,12,7,5,111,79,32,11,9,2,122,88,34,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5116000,M nchengladbach,voll.,836,607,229,4,1,3,51,36,15,55,37,18,80,67,13,72,50,22,590,425,165,39,28,11,629,453,176,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5116000,M nchengladbach,insg.,993,722,271,7,3,4,59,44,15,66,47,19,92,77,15,84,57,27,701,504,197,50,37,13,751,541,210,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5117000,M lheim an der Ruhr,vers.,89,51,38,3,2,1,2,2,0,5,4,1,4,3,1,4,1,3,67,38,29,9,5,4,76,43,33,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5117000,M lheim an der Ruhr,voll.,305,202,103,2,0,2,28,16,12,30,16,14,48,37,11,31,22,9,180,115,65,16,12,4,196,127,69,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5117000,M lheim an der Ruhr,insg.,394,253,141,5,2,3,30,18,12,35,20,15,52,40,12,35,23,12,247,153,94,25,17,8,272,170,102,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9162000,M nchen,vers.,731,527,204,5,3,2,26,20,6,31,23,8,28,17,11,37,29,8,590,431,159,45,27,18,635,458,177,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9162000,M nchen,voll.,3462,2557,905,15,5,10,133,72,61,148,77,71,318,235,83,372,266,106,2480,1898,582,144,81,63,2624,1979,645,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9162000,M nchen,insg.,4193,3084,1109,20,8,12,159,92,67,179,100,79,346,252,94,409,295,114,3070,2329,741,189,108,81,3259,2437,822,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5515000,M nster,vers.,189,136,53,1,1,0,3,3,0,4,4,0,8,3,5,8,6,2,151,110,41,18,13,5,169,123,46,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5515000,M nster,voll.,859,638,221,4,0,4,36,24,12,40,24,16,82,54,28,102,73,29,605,463,142,30,24,6,635,487,148,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5515000,M nster,insg.,1048,774,274,5,1,4,39,27,12,44,28,16,90,57,33,110,79,31,756,573,183,48,37,11,804,610,194,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5162024,Neuss,vers.,80,53,27,2,1,1,7,4,3,9,5,4,5,2,3,3,1,2,58,42,16,5,3,2,63,45,18,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5162024,Neuss,voll.,334,247,87,1,1,0,17,11,6,18,12,6,29,23,6,25,17,8,237,175,62,25,20,5,262,195,67,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5162024,Neuss,insg.,414,300,114,3,2,1,24,15,9,27,17,10,34,25,9,28,18,10,295,217,78,30,23,7,325,240,85,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9564000,N rnberg,vers.,247,179,68,0,0,0,5,4,1,5,4,1,13,9,4,29,22,7,188,137,51,12,7,5,200,144,56,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9564000,N rnberg,voll.,1259,926,333,7,6,1,72,41,31,79,47,32,142,86,56,145,110,35,839,645,194,54,38,16,893,683,210,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9564000,N rnberg,insg.,1506,1105,401,7,6,1,77,45,32,84,51,33,155,95,60,174,132,42,1027,782,245,66,45,21,1093,827,266,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5119000,Oberhausen,vers.,87,64,23,0,0,0,7,6,1,7,6,1,8,3,5,7,5,2,50,35,15,15,15,0,65,50,15,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5119000,Oberhausen,voll.,597,395,202,5,3,2,44,23,21,49,26,23,66,46,20,64,44,20,397,265,132,21,14,7,418,279,139,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5119000,Oberhausen,insg.,684,459,225,5,3,2,51,29,22,56,32,24,74,49,25,71,49,22,447,300,147,36,29,7,483,329,154,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6413000,Offenbach am Main,vers.,20,12,8,0,0,0,1,1,0,1,1,0,0,0,0,2,2,0,14,8,6,3,1,2,17,9,8,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6413000,Offenbach am Main,voll.,296,220,76,2,0,2,29,22,7,31,22,9,33,17,16,15,10,5,205,161,44,12,10,2,217,171,46,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6413000,Offenbach am Main,insg.,316,232,84,2,0,2,30,23,7,32,23,9,33,17,16,17,12,5,219,169,50,15,11,4,234,180,54,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3403000,Oldenburg (Oldenburg),vers.,48,39,9,1,0,1,2,2,0,3,2,1,2,1,1,4,4,0,34,28,6,5,4,1,39,32,7,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3403000,Oldenburg (Oldenburg),voll.,381,294,87,7,5,2,21,17,4,28,22,6,44,35,9,49,43,6,247,186,61,13,8,5,260,194,66,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3403000,Oldenburg (Oldenburg),insg.,429,333,96,8,5,3,23,19,4,31,24,7,46,36,10,53,47,6,281,214,67,18,12,6,299,226,73,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3404000,Osnabr ck,vers.,67,50,17,1,0,1,0,0,0,1,0,1,6,4,2,7,4,3,52,42,10,1,0,1,53,42,11,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3404000,Osnabr ck,voll.,673,518,155,0,0,0,28,21,7,28,21,7,70,46,24,63,43,20,478,383,95,34,25,9,512,408,104,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3404000,Osnabr ck,insg.,740,568,172,1,0,1,28,21,7,29,21,8,76,50,26,70,47,23,530,425,105,35,25,10,565,450,115,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5774032,Paderborn,vers.,81,62,19,2,2,0,6,3,3,8,5,3,3,2,1,5,4,1,57,46,11,8,5,3,65,51,14,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5774032,Paderborn,voll.,430,325,105,0,0,0,20,13,7,20,13,7,37,27,10,54,41,13,297,230,67,22,14,8,319,244,75,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5774032,Paderborn,insg.,511,387,124,2,2,0,26,16,10,28,18,10,40,29,11,59,45,14,354,276,78,30,19,11,384,295,89,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8231000,Pforzheim,vers.,55,31,24,1,1,0,2,0,2,3,1,2,3,2,1,8,6,2,38,20,18,3,2,1,41,22,19,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8231000,Pforzheim,voll.,407,292,115,5,4,1,14,8,6,19,12,7,36,25,11,48,33,15,286,212,74,18,10,8,304,222,82,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8231000,Pforzheim,insg.,462,323,139,6,5,1,16,8,8,22,13,9,39,27,12,56,39,17,324,232,92,21,12,9,345,244,101,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",12054000,Potsdam,vers.,50,38,12,0,0,0,2,2,0,2,2,0,5,4,1,1,0,1,39,31,8,3,1,2,42,32,10,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",12054000,Potsdam,voll.,277,200,77,2,1,1,25,12,13,27,13,14,25,15,10,25,20,5,189,146,43,11,6,5,200,152,48,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",12054000,Potsdam,insg.,327,238,89,2,1,1,27,14,13,29,15,14,30,19,11,26,20,6,228,177,51,14,7,7,242,184,58,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5562032,Recklinghausen,vers.,52,39,13,1,1,0,2,2,0,3,3,0,2,2,0,4,4,0,41,29,12,2,1,1,43,30,13,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5562032,Recklinghausen,voll.,253,168,85,2,1,1,14,10,4,16,11,5,35,18,17,20,17,3,168,111,57,14,11,3,182,122,60,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5562032,Recklinghausen,insg.,305,207,98,3,2,1,16,12,4,19,14,5,37,20,17,24,21,3,209,140,69,16,12,4,225,152,73,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9362000,Regensburg,vers.,79,60,19,0,0,0,1,1,0,1,1,0,3,3,0,5,3,2,69,53,16,1,0,1,70,53,17,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9362000,Regensburg,voll.,398,311,87,0,0,0,15,5,10,15,5,10,26,17,9,47,32,15,297,249,48,13,8,5,310,257,53,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9362000,Regensburg,insg.,477,371,106,0,0,0,16,6,10,16,6,10,29,20,9,52,35,17,366,302,64,14,8,6,380,310,70,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5120000,Remscheid,vers.,51,28,23,0,0,0,2,2,0,2,2,0,3,2,1,1,0,1,42,22,20,3,2,1,45,24,21,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5120000,Remscheid,voll.,212,137,75,4,3,1,12,5,7,16,8,8,29,19,10,29,18,11,128,85,43,10,7,3,138,92,46,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5120000,Remscheid,insg.,263,165,98,4,3,1,14,7,7,18,10,8,32,21,11,30,18,12,170,107,63,13,9,4,183,116,67,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8415061,Reutlingen,vers.,65,48,17,0,0,0,1,1,0,1,1,0,3,2,1,4,2,2,51,39,12,6,4,2,57,43,14,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8415061,Reutlingen,voll.,304,207,97,0,0,0,12,5,7,12,5,7,30,17,13,22,18,4,228,161,67,12,6,6,240,167,73,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8415061,Reutlingen,insg.,369,255,114,0,0,0,13,6,7,13,6,7,33,19,14,26,20,6,279,200,79,18,10,8,297,210,87,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13003000,"Rostock, Hanse- und Universit tsstadt",vers.,91,56,35,0,0,0,9,4,5,9,4,5,6,5,1,5,5,0,67,39,28,4,3,1,71,42,29,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13003000,"Rostock, Hanse- und Universit tsstadt",voll.,535,381,154,2,2,0,46,29,17,48,31,17,68,49,19,49,37,12,343,249,94,27,15,12,370,264,106,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13003000,"Rostock, Hanse- und Universit tsstadt",insg.,626,437,189,2,2,0,55,33,22,57,35,22,74,54,20,54,42,12,410,288,122,31,18,13,441,306,135,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",10041100,Saarbr cken,vers.,107,83,24,1,1,0,6,4,2,7,5,2,5,3,2,8,6,2,70,56,14,17,13,4,87,69,18,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",10041100,Saarbr cken,voll.,757,566,191,4,3,1,38,21,17,42,24,18,70,47,23,72,60,12,539,412,127,34,23,11,573,435,138,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",10041100,Saarbr cken,insg.,864,649,215,5,4,1,44,25,19,49,29,20,75,50,25,80,66,14,609,468,141,51,36,15,660,504,156,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3102000,Salzgitter,vers.,32,18,14,1,0,1,4,3,1,5,3,2,0,0,0,4,3,1,22,11,11,1,1,0,23,12,11,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3102000,Salzgitter,voll.,252,173,79,1,1,0,25,18,7,26,19,7,40,25,15,19,12,7,150,105,45,17,12,5,167,117,50,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3102000,Salzgitter,insg.,284,191,93,2,1,1,29,21,8,31,22,9,40,25,15,23,15,8,172,116,56,18,13,5,190,129,61,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13004000,Schwerin,vers.,85,62,23,2,2,0,9,3,6,11,5,6,7,6,1,4,2,2,59,47,12,4,2,2,63,49,14,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13004000,Schwerin,voll.,398,291,107,2,1,1,45,36,9,47,37,10,28,20,8,48,36,12,264,194,70,11,4,7,275,198,77,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",13004000,Schwerin,insg.,483,353,130,4,3,1,54,39,15,58,42,16,35,26,9,52,38,14,323,241,82,15,6,9,338,247,91,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5970040,Siegen,vers.,55,41,14,0,0,0,1,1,0,1,1,0,0,0,0,8,7,1,42,29,13,4,4,0,46,33,13,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5970040,Siegen,voll.,307,222,85,0,0,0,19,12,7,19,12,7,19,13,6,32,25,7,223,162,61,14,10,4,237,172,65,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5970040,Siegen,insg.,362,263,99,0,0,0,20,13,7,20,13,7,19,13,6,40,32,8,265,191,74,18,14,4,283,205,78,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5122000,Solingen,vers.,91,60,31,2,1,1,12,11,1,14,12,2,7,5,2,3,3,0,52,31,21,15,9,6,67,40,27,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5122000,Solingen,voll.,360,250,110,5,2,3,38,22,16,43,24,19,46,37,9,26,22,4,222,153,69,23,14,9,245,167,78,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5122000,Solingen,insg.,451,310,141,7,3,4,50,33,17,57,36,21,53,42,11,29,25,4,274,184,90,38,23,15,312,207,105,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8111000,Stuttgart,vers.,404,331,73,0,0,0,15,12,3,15,12,3,12,11,1,24,17,7,339,280,59,14,11,3,353,291,62,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8111000,Stuttgart,voll.,1824,1450,374,5,2,3,72,54,18,77,56,21,147,116,31,180,136,44,1378,1110,268,42,32,10,1420,1142,278,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8111000,Stuttgart,insg.,2228,1781,447,5,2,3,87,66,21,92,68,24,159,127,32,204,153,51,1717,1390,327,56,43,13,1773,1433,340,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7211000,Trier,vers.,57,35,22,1,1,0,3,0,3,4,1,3,0,0,0,7,6,1,43,26,17,3,2,1,46,28,18,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7211000,Trier,voll.,310,232,78,1,1,0,8,3,5,9,4,5,12,8,4,27,22,5,258,196,62,4,2,2,262,198,64,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",7211000,Trier,insg.,367,267,100,2,2,0,11,3,8,13,5,8,12,8,4,34,28,6,301,222,79,7,4,3,308,226,82,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8421000,Ulm,vers.,43,25,18,0,0,0,1,1,0,1,1,0,2,1,1,4,2,2,35,21,14,1,0,1,36,21,15,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8421000,Ulm,voll.,349,258,91,0,0,0,10,5,5,10,5,5,42,27,15,30,22,8,257,197,60,10,7,3,267,204,63,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",8421000,Ulm,insg.,392,283,109,0,0,0,11,6,5,11,6,5,44,28,16,34,24,10,292,218,74,11,7,4,303,225,78,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6414000,Wiesbaden,vers.,110,73,37,1,1,0,12,6,6,13,7,6,12,8,4,6,6,0,68,44,24,11,8,3,79,52,27,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6414000,Wiesbaden,voll.,794,555,239,3,3,0,55,37,18,58,40,18,114,79,35,63,41,22,528,373,155,31,22,9,559,395,164,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",6414000,Wiesbaden,insg.,904,628,276,4,4,0,67,43,24,71,47,24,126,87,39,69,47,22,596,417,179,42,30,12,638,447,191,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3103000,Wolfsburg,vers.,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,10,10,2,1,1,22,11,11,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3103000,Wolfsburg,voll.,250,164,86,2,0,2,11,7,4,13,7,6,19,15,4,20,12,8,178,115,63,20,15,5,198,130,68,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",3103000,Wolfsburg,insg.,273,175,98,2,0,2,11,7,4,13,7,6,19,15,4,21,12,9,198,125,73,22,16,6,220,141,79,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5124000,Wuppertal,vers.,237,152,85,1,0,1,13,10,3,14,10,4,9,6,3,28,14,14,168,111,57,18,11,7,186,122,64,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5124000,Wuppertal,voll.,979,645,334,6,2,4,82,55,27,88,57,31,123,79,44,96,51,45,608,413,195,64,45,19,672,458,214,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",5124000,Wuppertal,insg.,1216,797,419,7,2,5,95,65,30,102,67,35,132,85,47,124,65,59,776,524,252,82,56,26,858,580,278,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9663000,W rzburg,vers.,58,47,11,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,53,43,10,2,2,0,55,45,10,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9663000,W rzburg,voll.,310,239,71,0,0,0,19,13,6,19,13,6,41,30,11,50,37,13,191,151,40,9,8,1,200,159,41,2023
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB ",9663000,W rzburg,insg.,368,286,82,0,0,0,19,13,6,19,13,6,42,31,11,52,38,14,244,194,50,11,10,1,255,204,51,2023
224000,Vors tzliche einfache K rperverletzung   223 StGB,5334002,Aachen,vers.,161,99,62,1,1,0,3,1,2,4,2,2,15,13,2,8,3,5,114,67,47,20,14,6,134,81,53,2023
224000,Vors tzliche einfache K rperverletzung   223 StGB,5334002,Aachen,voll.,1864,1104,760,9,5,4,96,63,33,105,68,37,131,82,49,149,92,57,1344,781,563,135,81,54,1479,862,617,2023
224000,Vors tzliche einfache K rperverletzung   223 StGB,5334002,Aachen,insg.,2025,1203,822,10,6,4,99,64,35,109,70,39,146,95,51,157,95,62,1458,848,610,155,95,60,1613,943,670,2023
